,V_ID,108|kmeans_6,108|kmeans_nocity_9,108|kmeans_nocity&county_7,108|c_,108|j_,108|ht_,108|s_,108|cs_,108|e_
1065,63000040-007,3,8,4,1,1,10,0,3,1
1066,63000040-009,3,8,4,1,1,4,0,11,1
1067,63000040-032,3,8,4,0,2,0,0,7,1
1068,63000040-025,3,2,2,1,0,0,0,1,1
1069,63000040-026,0,6,1,1,1,0,0,6,1
1070,63000040-024,3,2,2,1,0,0,0,14,1
1071,63000040-041,3,8,4,0,2,3,0,3,2
1072,63000040-008,3,8,4,1,2,10,0,3,0
1073,63000040-035,3,8,4,1,2,3,0,7,0
1074,63000050-031,3,8,4,1,2,3,0,7,1
1075,63000050-023,3,8,4,0,2,5,0,3,1
1076,63000050-019,3,8,4,1,2,10,0,7,0
1077,63000050-017,3,8,4,0,2,10,0,7,0
1078,63000050-002,3,8,4,0,1,0,0,7,2
1079,63000050-027,3,8,4,1,2,3,0,8,1
1080,63000050-026,3,8,4,0,2,3,0,8,0
1081,63000050-015,0,4,5,1,2,0,0,2,0
1082,63000050-022,3,8,4,0,1,10,0,3,0
1083,63000050-014,0,5,5,1,0,0,0,2,1
1084,63000050-016,3,2,6,1,2,5,0,9,1
1085,63000050-029,3,2,0,1,2,3,0,4,0
1086,63000050-003,3,8,4,1,2,3,0,7,0
1087,63000050-030,3,2,6,1,2,10,0,9,1
1088,63000050-021,3,8,4,1,2,10,0,3,0
1089,63000050-028,3,8,4,0,2,10,0,3,0
1090,63000050-008,3,2,6,1,2,11,0,10,0
1091,63000050-004,3,2,6,0,2,10,1,9,2
1092,63000050-025,3,8,4,0,2,3,0,7,0
1093,63000050-001,3,2,6,0,1,0,0,9,2
1094,63000050-011,1,5,3,1,1,11,1,2,1
1095,63000050-012,1,5,3,1,1,11,1,2,1
1096,63000050-005,3,8,4,1,2,10,1,7,2
1097,63000050-007,3,0,0,1,2,10,1,4,2
1098,63000050-009,3,3,2,1,2,11,1,10,1
1099,63000050-010,1,7,3,0,1,10,1,2,2
1100,63000050-006,3,8,4,1,2,10,0,7,1
1101,63000050-024,3,8,4,0,2,5,0,3,0
1102,63000050-018,3,8,0,1,2,11,1,7,0
1103,63000050-020,3,8,4,1,2,10,0,3,0
1104,63000050-013,1,7,3,1,1,11,1,2,0
1105,63000020-030,3,8,4,1,2,0,0,3,0
1106,63000020-031,3,2,6,0,2,0,0,3,0
1107,63000020-024,3,2,0,1,1,3,0,12,0
1108,63000020-004,3,8,4,1,2,4,0,8,0
1109,63000020-025,3,2,0,0,2,3,0,12,0
1110,63000020-013,3,8,4,1,2,1,0,7,1
1111,63000020-012,3,8,4,1,1,1,0,7,1
1112,63000020-032,0,4,5,0,2,0,0,2,0
1113,63000020-010,3,2,0,1,1,1,0,12,1
1114,63000020-037,3,2,0,1,1,0,0,4,1
1115,63000020-017,3,8,4,1,2,3,0,7,1
1116,63000020-016,3,8,4,1,1,3,0,3,1
1117,63000020-020,3,2,6,1,2,3,0,9,1
1118,63000020-027,3,2,0,1,1,3,0,12,1
1119,63000020-026,3,8,4,1,2,3,0,3,0
1120,63000020-009,3,2,6,1,2,0,0,3,0
1121,63000020-019,3,8,4,1,2,3,0,8,0
1122,63000020-008,3,8,4,1,2,3,0,7,1
1123,63000020-029,3,2,6,0,2,11,0,9,0
1124,63000020-007,3,2,6,1,2,3,0,9,1
1125,63000020-005,3,8,4,0,2,10,0,7,1
1126,63000020-035,3,2,0,0,1,0,0,12,0
1127,63000020-028,3,8,4,1,2,0,0,3,0
1128,63000020-034,3,2,6,1,2,0,0,10,0
1129,63000020-023,3,8,4,1,2,3,0,7,0
1130,63000020-022,3,2,0,1,2,3,0,12,0
1131,63000020-021,1,7,3,0,1,3,1,2,0
1132,63000020-002,3,8,4,1,2,4,0,8,0
1133,63000020-014,3,8,4,1,1,3,0,3,1
1134,63000020-018,3,8,4,1,1,3,0,3,1
1135,63000020-033,0,0,5,0,1,11,0,0,0
1136,63000020-003,3,8,4,0,2,10,0,8,0
1137,63000020-006,3,2,6,1,2,0,0,9,1
1138,63000020-001,3,8,4,0,2,4,0,3,0
1139,63000020-015,3,2,6,1,1,3,0,9,0
1140,63000020-011,3,2,0,1,2,1,0,12,1
1141,63000020-036,3,2,6,1,2,0,0,9,0
1142,63000020-041,3,2,6,0,1,0,0,14,0
1143,63000020-039,3,8,4,1,2,0,0,14,0
1144,63000020-040,3,8,4,1,1,0,0,14,0
1145,63000020-038,3,8,4,0,2,0,0,8,0
1146,63000100-022,3,8,4,1,0,8,0,7,2
1147,63000100-009,3,2,6,1,2,0,1,9,0
1148,63000100-025,1,7,3,0,1,13,1,13,0
1149,63000100-040,3,8,4,0,2,3,1,7,0
1150,63000100-012,3,3,6,0,2,3,1,10,0
1151,63000100-033,1,7,3,0,1,13,1,13,0
1152,63000100-031,3,2,6,1,2,13,1,9,0
1153,63000100-039,0,4,5,0,2,11,0,2,0
1154,63000100-035,3,8,4,1,2,13,1,7,0
1155,63000100-036,3,8,4,1,2,13,1,7,0
1156,63000100-023,3,7,0,1,1,7,1,12,0
1157,63000100-024,1,7,3,1,2,7,1,13,0
1158,63000100-017,3,8,4,1,2,0,1,8,0
1159,63000100-005,3,8,4,0,2,3,1,3,0
1160,63000100-007,3,8,4,1,2,0,1,3,0
1161,63000100-008,3,2,6,0,2,3,1,3,0
1162,63000100-006,3,2,2,1,2,3,1,3,1
1163,63000100-030,0,4,5,0,2,0,0,2,2
1164,63000100-010,3,2,6,0,2,0,0,9,0
1165,63000100-029,3,2,0,0,0,11,0,12,0
1166,63000100-021,3,2,0,1,2,11,0,4,0
1167,63000100-020,3,2,6,1,2,10,0,3,0
1168,63000100-028,0,0,5,0,2,0,0,0,2
1169,63000100-015,3,3,6,0,2,3,1,10,0
1170,63000100-032,3,8,4,0,2,3,1,8,0
1171,63000100-011,3,2,6,1,2,11,0,9,0
1172,63000100-019,3,2,6,1,2,10,0,9,0
1173,63000100-016,3,2,0,0,2,11,0,12,0
1174,63000100-018,3,8,4,1,2,13,1,7,0
1175,63000100-037,3,2,6,0,1,0,0,10,2
1176,63000100-027,3,2,0,1,0,3,0,5,2
1177,63000100-003,3,8,4,0,2,3,0,7,0
1178,63000100-002,3,8,4,0,2,13,0,7,0
1179,63000100-001,3,8,4,0,2,3,0,7,0
1180,63000100-026,3,2,0,1,2,3,0,4,0
1181,63000100-034,3,2,6,0,2,11,0,9,0
1182,63000100-014,1,0,3,0,2,3,1,0,0
1183,63000100-013,3,8,4,1,1,3,1,8,0
1184,63000100-038,3,8,4,1,2,3,1,3,0
1185,63000120-037,3,8,4,0,0,12,1,7,0
1186,63000120-030,0,6,1,1,1,3,0,6,0
1187,63000120-022,3,8,4,1,0,3,1,7,0
1188,63000120-028,3,2,6,1,1,3,0,9,0
1189,63000120-027,3,2,6,0,2,3,1,9,0
1190,63000120-018,3,8,4,0,1,1,1,8,2
1191,63000120-013,3,0,0,1,2,7,1,4,0
1192,63000120-014,1,6,1,0,2,7,1,6,0
1193,63000120-024,3,8,4,0,1,1,1,7,0
1194,63000120-041,0,0,5,0,1,3,0,0,0
1195,63000120-020,3,8,4,0,2,6,1,7,0
1196,63000120-015,3,3,2,1,1,7,1,10,1
1197,63000120-001,3,8,4,0,2,6,1,8,2
1198,63000120-008,3,3,6,1,2,7,1,10,0
1199,63000120-033,3,8,0,0,2,1,0,8,0
1200,63000120-002,3,3,2,1,1,7,1,10,1
1201,63000120-031,3,2,0,1,1,1,0,4,0
1202,63000120-012,3,8,4,0,1,7,1,8,0
1203,63000120-026,3,7,0,0,1,3,1,12,0
1204,63000120-036,3,2,6,0,0,12,0,9,0
1205,63000120-005,3,3,6,1,1,7,1,10,0
1206,63000120-006,3,8,4,1,2,6,1,8,0
1207,63000120-009,1,6,1,0,2,13,1,6,0
1208,63000120-011,1,6,1,1,2,7,1,6,1
1209,63000120-010,1,6,1,0,2,7,1,6,0
1210,63000120-039,1,0,3,0,1,3,2,0,0
1211,63000120-019,1,6,1,0,1,6,1,6,2
1212,63000120-021,3,8,4,1,0,3,1,7,0
1213,63000120-040,0,6,1,0,1,13,0,6,0
1214,63000120-042,0,6,1,0,1,13,0,6,0
1215,63000120-025,3,8,0,1,1,3,1,7,0
1216,63000120-003,3,3,2,1,1,7,1,10,1
1217,63000120-004,3,0,0,1,2,7,1,4,0
1218,63000120-032,0,6,1,0,1,12,0,6,0
1219,63000120-035,3,2,6,0,1,1,0,10,0
1220,63000120-016,3,3,6,0,1,7,1,10,0
1221,63000120-017,3,3,6,1,2,13,1,10,0
1222,63000120-007,3,3,6,1,2,7,1,10,0
1223,63000120-034,3,2,6,0,1,1,0,10,0
1224,63000120-023,3,8,4,1,1,3,1,7,0
1225,63000120-029,3,2,6,0,1,3,0,10,0
1226,63000120-038,3,2,6,0,0,1,1,9,2
1227,63000090-004,3,8,4,0,2,8,0,7,2
1228,63000090-002,3,2,6,0,1,0,0,9,0
1229,63000090-017,0,0,5,0,2,0,0,0,0
1230,63000090-018,1,0,3,0,0,1,1,0,0
1231,63000090-019,0,4,5,0,1,3,0,2,0
1232,63000090-001,3,2,6,0,0,8,0,9,0
1233,63000090-010,3,8,4,1,1,3,0,3,1
1234,63000090-011,3,2,0,0,1,3,0,5,0
1235,63000090-006,3,2,6,0,1,0,0,9,0
1236,63000090-003,3,2,6,1,1,8,0,9,0
1237,63000090-005,3,2,0,1,0,0,0,12,0
1238,63000090-007,3,2,6,0,2,0,0,9,0
1239,63000090-009,3,8,4,0,1,3,0,8,3
1240,63000090-014,0,4,5,0,1,3,0,2,0
1241,63000090-015,3,2,6,1,1,3,0,3,0
1242,63000090-016,0,0,5,0,0,13,0,0,0
1243,63000090-012,3,2,6,1,1,3,0,3,1
1244,63000090-008,3,2,6,0,1,3,0,9,1
1245,63000090-020,3,2,0,0,2,0,0,12,2
1246,63000090-013,3,2,6,1,1,3,0,3,1
1247,63000110-033,1,7,3,0,2,6,1,2,0
1248,63000110-001,3,8,4,1,1,6,0,3,0
1249,63000110-044,1,6,1,0,1,13,1,6,0
1250,63000110-010,3,2,6,1,1,6,0,3,0
1251,63000110-026,3,2,6,0,2,8,0,9,0
1252,63000110-039,1,7,1,1,2,7,2,13,0
1253,63000110-038,1,0,3,1,2,6,1,0,0
1254,63000110-040,1,7,1,1,2,7,2,13,0
1255,63000110-042,0,4,5,0,2,13,0,13,0
1256,63000110-041,1,6,1,1,2,7,1,6,0
1257,63000110-037,1,5,3,1,2,6,1,2,1
1258,63000110-036,1,5,3,1,2,6,1,2,1
1259,63000110-016,0,0,5,0,0,7,0,0,2
1260,63000110-024,1,7,3,0,0,13,1,2,2
1261,63000110-025,0,4,5,0,1,6,0,2,0
1262,63000110-048,1,0,3,0,1,13,1,0,0
1263,63000110-008,0,4,5,0,0,6,0,5,2
1264,63000110-028,3,2,6,0,2,8,0,9,1
1265,63000110-027,3,2,6,1,1,8,0,10,0
1266,63000110-030,3,2,2,1,2,8,1,9,1
1267,63000110-012,3,2,6,1,2,13,0,10,0
1268,63000110-045,1,7,3,0,1,13,1,13,0
1269,63000110-014,3,2,0,0,1,13,0,12,2
1270,63000110-032,1,7,3,0,2,6,1,13,0
1271,63000110-022,1,6,1,0,0,7,1,6,2
1272,63000110-043,0,4,5,0,1,6,0,13,0
1273,63000110-049,1,0,3,0,1,13,1,0,0
1274,63000110-011,3,2,0,1,0,7,0,4,2
1275,63000110-021,1,6,1,1,0,7,1,6,2
1276,63000110-019,0,4,5,0,0,6,0,2,2
1277,63000110-020,0,0,5,1,0,7,0,0,2
1278,63000110-009,0,4,5,1,0,6,0,5,2
1279,63000110-007,3,2,6,0,2,6,0,3,2
1280,63000110-023,1,7,3,0,0,13,1,2,2
1281,63000110-004,3,2,6,0,1,6,0,3,0
1282,63000110-005,3,2,6,1,2,8,0,10,0
1283,63000110-003,3,8,4,0,1,8,0,7,0
1284,63000110-013,3,2,0,1,0,13,0,12,2
1285,63000110-015,0,4,5,1,0,13,0,2,2
1286,63000110-002,3,8,4,0,1,6,0,3,0
1287,63000110-050,1,7,3,0,2,13,1,2,0
1288,63000110-029,1,5,2,1,2,6,1,13,1
1289,63000110-051,0,4,5,0,1,3,0,13,0
1290,63000110-006,3,2,6,1,2,8,0,9,0
1291,63000110-031,0,4,5,0,2,6,0,13,0
1292,63000110-047,0,6,1,0,1,13,0,6,0
1293,63000110-018,0,5,5,0,1,6,0,2,3
1294,63000110-017,0,0,5,1,0,7,0,0,2
1295,63000110-035,3,8,4,1,2,8,1,8,0
1296,63000110-034,3,7,0,1,2,6,1,12,0
1297,63000110-046,0,4,5,0,1,13,0,13,0
1298,63000060-026,3,2,6,1,1,8,1,9,0
1299,63000060-008,3,8,4,1,1,11,0,3,1
1300,63000060-012,3,2,6,0,1,5,0,3,3
1301,63000060-018,3,2,6,1,1,8,0,3,1
1302,63000060-017,3,2,0,0,1,5,0,12,3
1303,63000060-009,3,2,0,1,1,5,0,12,1
1304,63000060-010,3,2,6,1,1,5,0,9,1
1305,63000060-003,3,8,4,1,1,8,0,7,1
1306,63000060-002,3,8,4,0,1,5,0,3,1
1307,63000060-004,3,8,4,1,1,5,0,3,1
1308,63000060-019,3,8,4,1,0,5,0,3,1
1309,63000060-020,3,8,4,1,0,11,0,3,1
1310,63000060-007,3,8,4,1,1,10,0,3,1
1311,63000060-014,3,2,6,1,1,5,0,9,3
1312,63000060-006,3,8,4,1,1,5,0,7,1
1313,63000060-013,3,8,4,1,2,10,0,3,0
1314,63000060-005,3,8,4,1,1,8,0,7,0
1315,63000060-001,3,8,4,0,1,8,0,3,0
1316,63000060-024,0,4,5,0,0,8,0,2,2
1317,63000060-022,3,2,6,1,0,0,0,3,1
1318,63000060-016,3,8,4,1,1,5,0,3,0
1319,63000060-021,0,5,5,1,0,5,0,2,3
1320,63000060-025,3,2,6,0,1,8,0,9,2
1321,63000060-015,3,2,6,1,1,5,0,3,0
1322,63000060-011,3,8,4,1,0,10,0,3,0
1323,63000030-005,3,8,4,1,2,4,0,7,0
1324,63000030-002,3,8,4,1,2,4,0,7,1
1325,63000030-029,3,8,4,1,2,4,0,7,0
1326,63000030-056,3,8,4,1,2,4,0,7,0
1327,63000030-019,3,2,6,1,2,10,0,9,0
1328,63000030-010,3,8,4,1,2,4,0,3,1
1329,63000030-035,3,2,6,1,2,4,0,9,1
1330,63000030-014,3,8,4,1,2,11,0,7,1
1331,63000030-013,3,2,6,1,2,3,0,9,0
1332,63000030-003,3,8,4,1,2,10,0,7,0
1333,63000030-043,3,8,4,1,2,0,0,7,0
1334,63000030-057,3,8,4,0,1,0,0,7,0
1335,63000030-050,3,8,4,1,2,4,0,7,0
1336,63000030-049,3,2,6,1,2,4,0,3,1
1337,63000030-001,3,8,4,1,2,4,0,7,0
1338,63000030-051,3,8,4,1,2,4,0,7,0
1339,63000030-053,3,8,4,1,2,4,0,7,0
1340,63000030-023,3,8,4,1,2,11,0,7,1
1341,63000030-008,3,2,0,0,2,0,0,12,1
1342,63000030-052,3,2,6,1,2,4,0,9,1
1343,63000030-004,3,8,4,1,2,0,0,7,0
1344,63000030-007,3,8,4,0,2,0,0,7,0
1345,63000030-018,3,2,6,1,2,0,0,9,0
1346,63000030-034,3,8,4,1,2,10,0,7,1
1347,63000030-017,3,8,4,1,2,1,0,7,0
1348,63000030-037,3,2,6,1,2,10,0,9,1
1349,63000030-036,3,2,6,1,2,10,0,9,0
1350,63000030-030,3,2,6,1,2,4,0,9,0
1351,63000030-006,3,8,4,0,2,10,0,7,0
1352,63000030-039,3,2,6,0,2,3,0,9,0
1353,63000030-033,3,8,4,1,1,10,0,8,1
1354,63000030-044,3,2,6,0,2,3,0,10,1
1355,63000030-054,3,2,6,1,2,4,0,10,1
1356,63000030-038,3,2,6,1,2,3,0,10,1
1357,63000030-009,3,2,6,1,2,10,0,9,1
1358,63000030-055,3,8,4,1,2,4,0,3,0
1359,63000030-031,3,2,6,1,2,4,0,10,1
1360,63000030-032,3,8,4,1,2,4,0,7,1
1361,63000030-016,3,8,4,1,2,0,0,7,1
1362,63000030-020,3,8,4,1,2,10,0,11,0
1363,63000030-021,3,8,4,1,2,11,0,7,1
1364,63000030-046,3,8,0,1,1,3,1,8,0
1365,63000030-048,3,8,4,0,2,0,0,14,0
1366,63000030-047,3,8,4,1,2,0,1,14,0
1367,63000030-022,3,8,4,1,2,4,0,7,1
1368,63000030-011,3,2,6,1,2,0,0,9,1
1369,63000030-015,3,8,4,1,2,1,0,7,0
1370,63000030-012,3,2,0,1,2,0,0,12,1
1371,63000030-040,3,2,6,1,2,3,0,9,0
1372,63000030-028,3,2,6,1,2,3,0,9,1
1373,63000030-041,3,2,6,0,2,0,0,9,0
1374,63000030-026,3,8,4,1,2,4,0,7,1
1375,63000030-027,3,8,4,1,2,4,0,7,0
1376,63000080-034,3,8,4,0,2,3,0,8,0
1377,63000080-038,0,4,5,1,2,6,0,2,0
1378,63000080-036,1,7,3,0,1,6,1,13,0
1379,63000080-040,1,7,3,0,2,3,1,2,0
1380,63000080-025,0,4,5,1,1,6,0,2,0
1381,63000080-026,0,4,5,1,2,6,0,5,0
1382,63000080-005,3,8,4,1,2,3,0,7,2
1383,63000080-004,3,2,6,0,2,0,0,9,2
1384,63000080-002,3,2,0,1,2,8,0,12,0
1385,63000080-003,3,2,6,1,2,0,0,9,0
1386,63000080-006,3,2,6,1,2,8,0,9,0
1387,63000080-001,3,2,6,1,2,8,0,9,0
1388,63000080-028,0,4,5,1,0,6,0,2,0
1389,63000080-027,3,2,0,0,2,3,0,5,0
1390,63000080-041,0,4,5,1,2,7,0,2,0
1391,63000080-031,0,4,5,1,2,7,0,2,0
1392,63000080-030,0,4,5,1,2,7,0,2,0
1393,63000080-043,0,5,5,1,1,7,0,2,1
1394,63000080-032,0,4,5,1,2,6,0,2,0
1395,63000080-037,0,4,5,0,1,6,0,2,0
1396,63000080-014,3,8,4,0,1,3,0,8,0
1397,63000080-018,0,4,5,1,2,3,0,2,0
1398,63000080-015,3,2,0,1,2,3,0,4,0
1399,63000080-016,3,2,6,0,2,3,0,10,0
1400,63000080-020,3,2,0,1,2,3,0,12,0
1401,63000080-022,3,8,4,0,2,0,0,8,0
1402,63000080-017,3,7,0,1,2,3,1,12,0
1403,63000080-021,3,8,4,0,2,0,0,7,0
1404,63000080-019,3,2,0,1,2,3,0,12,1
1405,63000080-013,3,2,6,1,2,3,0,9,0
1406,63000080-042,1,7,3,1,2,3,1,2,0
1407,63000080-024,3,2,0,0,2,6,0,12,0
1408,63000080-011,3,2,6,0,2,3,0,10,2
1409,63000080-010,3,2,6,0,2,3,0,9,2
1410,63000080-007,3,8,4,1,2,3,0,7,0
1411,63000080-012,3,2,6,0,2,1,0,9,0
1412,63000080-008,3,2,6,1,2,3,0,2,1
1413,63000080-039,3,2,6,0,2,8,0,10,0
1414,63000080-035,3,8,4,0,2,3,0,7,0
1415,63000080-033,3,8,4,1,2,3,0,8,0
1416,63000080-009,3,2,6,1,2,3,0,9,0
1417,63000080-023,3,2,0,0,2,8,0,12,0
1418,63000080-029,0,5,5,1,1,6,0,2,1
1419,63000010-004,0,4,5,1,2,3,0,2,0
1420,63000010-027,3,2,0,1,2,4,0,5,1
1421,63000010-026,3,8,4,1,2,0,0,3,0
1422,63000010-015,3,8,4,1,2,11,0,3,0
1423,63000010-009,0,4,5,1,2,0,0,2,0
1424,63000010-029,3,2,0,1,2,4,0,5,1
1425,63000010-022,3,2,6,1,2,11,0,9,1
1426,63000010-019,3,2,6,1,2,3,0,9,1
1427,63000010-008,0,4,5,1,2,3,0,2,0
1428,63000010-006,1,7,3,1,2,3,1,2,0
1429,63000010-033,3,2,6,1,2,11,0,3,1
1430,63000010-032,3,2,0,1,2,4,0,5,1
1431,63000010-031,3,2,0,1,2,4,0,5,1
1432,63000010-025,3,2,6,1,2,11,0,9,1
1433,63000010-018,3,2,6,1,0,3,0,3,2
1434,63000010-030,3,2,0,1,2,4,0,5,0
1435,63000010-007,0,4,5,0,2,3,0,2,0
1436,63000010-005,1,5,3,1,2,1,1,2,1
1437,63000010-024,3,2,6,1,2,0,0,9,1
1438,63000010-011,3,2,6,1,2,11,0,9,0
1439,63000010-014,3,2,6,1,2,11,0,3,1
1440,63000010-013,3,5,0,1,2,0,1,12,1
1441,63000010-003,3,7,0,1,2,0,1,12,0
1442,63000010-035,3,8,4,0,2,0,0,7,0
1443,63000010-016,3,8,4,1,2,0,0,7,0
1444,63000010-017,3,8,4,1,2,3,0,7,1
1445,63000010-034,3,2,0,1,2,4,0,5,0
1446,63000010-010,3,2,6,0,2,0,0,9,0
1447,63000010-028,3,2,6,0,2,11,0,3,0
1448,63000010-021,3,2,6,1,2,3,0,9,1
1449,63000010-002,0,4,5,0,1,3,0,5,2
1450,63000010-020,3,2,0,1,2,3,0,12,0
1451,63000010-012,3,2,6,1,2,0,0,9,0
1452,63000070-009,3,8,4,1,2,8,0,7,1
1453,63000070-027,0,5,5,1,1,3,0,2,1
1454,63000070-026,0,5,5,1,1,3,0,2,1
1455,63000070-035,1,7,3,1,1,0,1,2,0
1456,63000070-016,3,2,6,1,0,8,0,9,1
1457,63000070-024,0,4,5,1,0,8,0,2,2
1458,63000070-030,0,5,5,1,1,3,0,2,1
1459,63000070-023,0,4,5,1,1,3,0,2,2
1460,63000070-007,3,2,6,1,0,8,0,9,1
1461,63000070-010,3,2,6,1,0,8,0,9,1
1462,63000070-022,0,5,5,1,1,8,0,2,1
1463,63000070-034,0,4,5,1,0,3,0,2,0
1464,63000070-014,0,4,5,1,2,0,0,2,0
1465,63000070-021,0,5,5,1,0,0,0,2,1
1466,63000070-013,0,5,5,1,1,0,0,2,1
1467,63000070-004,3,2,6,1,1,8,0,9,1
1468,63000070-020,0,5,5,0,1,8,0,2,1
1469,63000070-033,0,0,5,1,0,3,0,0,2
1470,63000070-019,3,2,0,0,0,8,0,12,2
1471,63000070-029,0,0,5,0,1,3,0,0,2
1472,63000070-001,3,8,4,1,0,8,0,3,2
1473,63000070-008,3,2,6,1,1,8,0,9,1
1474,63000070-015,1,6,1,1,0,13,2,6,1
1475,63000070-017,0,5,5,1,0,8,0,2,1
1476,63000070-031,0,0,5,0,0,3,0,0,2
1477,63000070-005,3,2,0,0,0,5,0,4,0
1478,63000070-032,0,0,5,0,0,3,0,0,2
1479,63000070-018,0,4,5,0,0,3,0,2,2
1480,63000070-002,3,8,4,0,1,5,0,8,3
1481,63000070-003,3,2,6,1,1,5,0,10,1
1482,63000070-028,0,0,5,1,0,3,0,0,2
1483,63000070-025,0,4,5,1,0,3,0,2,2
1484,63000070-012,3,2,6,1,1,8,0,9,1
1485,63000070-006,3,2,6,0,0,8,0,10,2
1486,63000070-011,3,2,6,1,0,0,0,9,1
1487,63000070-036,0,4,5,0,1,11,0,2,2
